# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Tue Apr 17 15:18:40 2018
# user...... reim112
# host...... (null)
# target.... meter 284
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 17:53:00 PST,+760.85-322.814j,-410.536-285.816j,-96.99+634.622j,+2400.82-1.55884j,-1201.38-2079.01j,-1199.47+2080j,+4.35094e+006+1.84343e+006j
2013-07-29 17:54:00 PST,+754.606-320.506j,-412.387-287.081j,-93.1486+604.969j,+2400.83-1.54593j,-1201.38-2079j,-1199.53+2080.01j,+4.27452e+006+1.8127e+006j
2013-07-29 17:55:00 PST,+732.562-309.26j,-413.857-287.815j,-92.1653+597.789j,+2400.86-1.50139j,-1201.38-2079j,-1199.55+2080.01j,+4.20877e+006+1.7814e+006j
2013-07-29 17:56:00 PST,+748.445-316.788j,-408.035-283.762j,-95.2745+629.744j,+2400.84-1.53367j,-1201.38-2079.01j,-1199.48+2080j,+4.30168e+006+1.82401e+006j
2013-07-29 17:57:00 PST,+721.53-303.342j,-403.484-281.611j,-94.9363+636.553j,+2400.88-1.47919j,-1201.37-2079.02j,-1199.46+2080j,+4.24087e+006+1.79381e+006j
2013-07-29 17:58:00 PST,+703.077-292.782j,-420.861-294.347j,-96.4674+661.247j,+2400.91-1.44228j,-1201.39-2078.98j,-1199.41+2079.99j,+4.2971e+006+1.81572e+006j
2013-07-29 17:59:00 PST,+684.216-283.658j,-406.134-282.872j,-93.5092+652.665j,+2400.93-1.40401j,-1201.37-2079.02j,-1199.43+2079.99j,+4.18886e+006+1.77294e+006j
2013-07-29 18:00:00 PST,+705.649-292.497j,-427.516-300.572j,-92.4165+644.933j,+2400.91-1.44801j,-1201.41-2078.97j,-1199.45+2079.99j,+4.28542e+006+1.81025e+006j
2013-07-29 18:01:00 PST,+732.246-304.282j,-426.029-299.021j,-89.3393+620.763j,+2400.87-1.50233j,-1201.4-2078.97j,-1199.5+2079.99j,+4.29032e+006+1.81468e+006j
2013-07-29 18:02:00 PST,+738.919-308.926j,-425.998-298.915j,-91.0294+626.187j,+2400.86-1.51541j,-1201.4-2078.97j,-1199.49+2079.99j,+4.31939e+006+1.82885e+006j
2013-07-29 18:03:00 PST,+734.872-305.568j,-430.303-301.422j,-91.4054+624.307j,+2400.87-1.50766j,-1201.41-2078.96j,-1199.49+2080j,+4.3166e+006+1.8237e+006j
2013-07-29 18:04:00 PST,+735.41-306.738j,-416.593-291.123j,-91.3171+620.951j,+2400.86-1.50845j,-1201.39-2078.99j,-1199.5+2080j,+4.27293e+006+1.80656e+006j
2013-07-29 18:05:00 PST,+707.206-292.943j,-410.357-285.428j,-89.6908+611.003j,+2400.9-1.45127j,-1201.38-2079.01j,-1199.52+2080j,+4.16323e+006+1.75889e+006j
2013-07-29 18:06:00 PST,+699.371-289.769j,-405.365-281.763j,-87.8408+589.42j,+2400.91-1.43516j,-1201.37-2079.02j,-1199.57+2080j,+4.08369e+006+1.72331e+006j
2013-07-29 18:07:00 PST,+719.118-298.362j,-406.895-282.488j,-85.831+583.701j,+2400.89-1.47555j,-1201.37-2079.02j,-1199.58+2080j,+4.12015e+006+1.74351e+006j
2013-07-29 18:08:00 PST,+707.047-290.994j,-404.003-279.739j,-85.8337+589.483j,+2400.91-1.45156j,-1201.37-2079.02j,-1199.57+2079.99j,+4.094e+006+1.73008e+006j
2013-07-29 18:09:00 PST,+682.119-281.671j,-399.062-276.201j,-88.9621+612.182j,+2400.94-1.40007j,-1201.36-2079.04j,-1199.52+2079.99j,+4.07182e+006+1.72245e+006j
2013-07-29 18:10:00 PST,+673.234-278.136j,-399.02-276.58j,-87.6443+601.865j,+2400.95-1.38179j,-1201.36-2079.04j,-1199.54+2079.99j,+4.02818e+006+1.70383e+006j
2013-07-29 18:11:00 PST,+663.216-274.405j,-393.102-271.341j,-84.7184+595.742j,+2400.96-1.3611j,-1201.35-2079.05j,-1199.56+2079.99j,+3.96988e+006+1.68765e+006j
2013-07-29 18:12:00 PST,+695.983-290.556j,-390.11-270.407j,-86.6658+615.83j,+2400.91-1.42749j,-1201.35-2079.06j,-1199.51+2079.99j,+4.08714e+006+1.74125e+006j
2013-07-29 18:13:00 PST,+687.222-286.167j,-397.065-276.103j,-88.1287+621.774j,+2400.93-1.40976j,-1201.36-2079.04j,-1199.5+2079.99j,+4.10041e+006+1.74242e+006j
2013-07-29 18:14:00 PST,+681.021-284.411j,-401.06-278.933j,-87.0859+615.165j,+2400.93-1.39677j,-1201.37-2079.03j,-1199.51+2079.99j,+4.08121e+006+1.73738e+006j
2013-07-29 18:15:00 PST,+686.725-285.179j,-403.885-280.538j,-88.259+620.881j,+2400.93-1.409j,-1201.37-2079.02j,-1199.5+2079.99j,+4.11493e+006+1.74755e+006j
2013-07-29 18:16:00 PST,+691.034-288.691j,-400.716-279.025j,-88.9169+625.987j,+2400.92-1.41728j,-1201.37-2079.03j,-1199.49+2079.99j,+4.12974e+006+1.75595e+006j
2013-07-29 18:17:00 PST,+674.005-282.402j,-387.428-267.234j,-86.1151+603.487j,+2400.94-1.38208j,-1201.35-2079.06j,-1199.54+2079.99j,+3.99821e+006+1.70633e+006j
2013-07-29 18:18:00 PST,+656.629-275.121j,-389.784-268.042j,-84.6883+584.012j,+2400.96-1.34645j,-1201.35-2079.06j,-1199.58+2079.99j,+3.91878e+006+1.67246e+006j
2013-07-29 18:19:00 PST,+671.136-279.583j,-413.705-285.17j,-83.7038+567.575j,+2400.95-1.37673j,-1201.38-2079j,-1199.62+2080j,+3.9826e+006+1.69461e+006j
2013-07-29 18:20:00 PST,+679.368-283.24j,-415.808-287.307j,-86.7544+586.09j,+2400.93-1.39354j,-1201.38-2079j,-1199.58+2080j,+4.0515e+006+1.72101e+006j
2013-07-29 18:21:00 PST,+675.487-283.303j,-407.248-280.139j,-84.7349+570.412j,+2400.94-1.38503j,-1201.37-2079.02j,-1199.61+2080j,+3.98197e+006+1.69741e+006j
2013-07-29 18:22:00 PST,+679.609-286.463j,-386.722-265.401j,-84.4641+578.914j,+2400.93-1.39301j,-1201.34-2079.07j,-1199.59+2079.99j,+3.95393e+006+1.69079e+006j
2013-07-29 18:23:00 PST,+668.611-281.607j,-379.975-259.884j,-85.7804+591.28j,+2400.94-1.37054j,-1201.33-2079.08j,-1199.57+2079.99j,+3.93523e+006+1.68385e+006j
2013-07-29 18:24:00 PST,+669.846-283.213j,-374.408-255.33j,-86.1057+585.185j,+2400.94-1.37271j,-1201.32-2079.1j,-1199.58+2080j,+3.90976e+006+1.67363e+006j
2013-07-29 18:25:00 PST,+670.4-283.521j,-373.715-256.884j,-85.8801+583.22j,+2400.94-1.37382j,-1201.33-2079.1j,-1199.58+2080j,+3.90914e+006+1.66917e+006j
2013-07-29 18:26:00 PST,+681.961-288.564j,-392.799-270.458j,-88.2043+584.943j,+2400.92-1.39746j,-1201.35-2079.05j,-1199.58+2080j,+3.99441e+006+1.70182e+006j
2013-07-29 18:27:00 PST,+672.442-284.787j,-406.234-281.125j,-89.9199+601.807j,+2400.93-1.37788j,-1201.37-2079.02j,-1199.54+2080j,+4.047e+006+1.72452e+006j
2013-07-29 18:28:00 PST,+659.597-277.723j,-397.77-272.65j,-86.4165+574.993j,+2400.95-1.35209j,-1201.35-2079.04j,-1199.6+2080j,+3.9284e+006+1.67535e+006j
2013-07-29 18:29:00 PST,+660.251-277.353j,-385.562-261.687j,-84.845+561.457j,+2400.95-1.35364j,-1201.33-2079.07j,-1199.63+2080j,+3.86248e+006+1.64932e+006j
2013-07-29 18:30:00 PST,+644.384-269.534j,-375.399-255.185j,-86.0102+573.008j,+2400.98-1.32149j,-1201.32-2079.09j,-1199.61+2080j,+3.82407e+006+1.62871e+006j
2013-07-29 18:31:00 PST,+658.336-276.55j,-381.563-260.288j,-85.7417+577.579j,+2400.96-1.34972j,-1201.33-2079.08j,-1199.6+2080j,+3.88477e+006+1.65822e+006j
2013-07-29 18:32:00 PST,+659.211-277.646j,-376.622-256.922j,-84.8546+564.833j,+2400.95-1.35127j,-1201.33-2079.09j,-1199.62+2080j,+3.84637e+006+1.6412e+006j
2013-07-29 18:33:00 PST,+630.912-265.682j,-390.022-268.189j,-83.2935+555.327j,+2400.99-1.29328j,-1201.35-2079.06j,-1199.65+2080j,+3.79629e+006+1.61872e+006j
2013-07-29 18:34:00 PST,+618.513-260.634j,-390.265-269.836j,-84.155+565.901j,+2401-1.2678j,-1201.35-2079.06j,-1199.62+2080j,+3.79326e+006+1.61604e+006j
2013-07-29 18:35:00 PST,+612.664-256.168j,-393.378-273.315j,-84.5681+565.725j,+2401.02-1.25647j,-1201.36-2079.05j,-1199.62+2080j,+3.79032e+006+1.60655e+006j
2013-07-29 18:36:00 PST,+603.06-251.97j,-389.83-270.897j,-85.2382+576.615j,+2401.03-1.23684j,-1201.35-2079.06j,-1199.6+2080j,+3.78142e+006+1.60369e+006j
2013-07-29 18:37:00 PST,+600.051-248.203j,-396.86-277.186j,-83.3237+571.678j,+2401.04-1.23149j,-1201.36-2079.04j,-1199.61+2079.99j,+3.78315e+006+1.59977e+006j
2013-07-29 18:38:00 PST,+606.128-253.101j,-371.53-257.303j,-86.0757+593.16j,+2401.02-1.24318j,-1201.33-2079.1j,-1199.56+2079.99j,+3.77395e+006+1.60279e+006j
2013-07-29 18:39:00 PST,+598.654-249.867j,-367.481-253.986j,-82.876+562.326j,+2401.03-1.22789j,-1201.32-2079.11j,-1199.63+2080j,+3.67628e+006+1.56032e+006j
2013-07-29 18:40:00 PST,+592.301-246.096j,-368.749-255.043j,-80.7152+553.331j,+2401.04-1.21522j,-1201.33-2079.11j,-1199.65+2079.99j,+3.64345e+006+1.54636e+006j
2013-07-29 18:41:00 PST,+608.111-253.765j,-362.533-248.243j,-79.0799+535.946j,+2401.02-1.2473j,-1201.31-2079.13j,-1199.69+2080j,+3.62169e+006+1.54255e+006j
2013-07-29 18:42:00 PST,+628.43-262.897j,-369.159-253.043j,-81.088+548.775j,+2401-1.28876j,-1201.32-2079.11j,-1199.66+2080j,+3.71751e+006+1.58362e+006j
2013-07-29 18:43:00 PST,+632.182-264.467j,-360.42-245.556j,-78.2238+537.368j,+2400.99-1.29646j,-1201.31-2079.13j,-1199.69+2079.99j,+3.67329e+006+1.5705e+006j
2013-07-29 18:44:00 PST,+624.589-260.899j,-362.108-247.024j,-79.1456+546.094j,+2401-1.28101j,-1201.31-2079.13j,-1199.67+2079.99j,+3.67939e+006+1.57224e+006j
2013-07-29 18:45:00 PST,+604.569-250.986j,-372.373-254.579j,-78.8283+547.789j,+2401.03-1.24046j,-1201.32-2079.1j,-1199.66+2079.99j,+3.6625e+006+1.56344e+006j
2013-07-29 18:46:00 PST,+612.314-253.742j,-374.505-256.129j,-77.7339+545.494j,+2401.02-1.2565j,-1201.33-2079.1j,-1199.67+2079.99j,+3.6808e+006+1.57213e+006j
2013-07-29 18:47:00 PST,+599.703-247.764j,-370.562-253.84j,-78.5474+556.209j,+2401.04-1.23087j,-1201.32-2079.11j,-1199.65+2079.99j,+3.66428e+006+1.56353e+006j
2013-07-29 18:48:00 PST,+601.576-248.799j,-368.759-252.886j,-79.3213+559.448j,+2401.04-1.23463j,-1201.32-2079.11j,-1199.64+2079.99j,+3.67229e+006+1.56567e+006j
2013-07-29 18:49:00 PST,+618.355-256.609j,-364.257-249.989j,-79.763+561.533j,+2401.01-1.26878j,-1201.32-2079.12j,-1199.63+2079.99j,+3.70602e+006+1.58008e+006j
2013-07-29 18:50:00 PST,+623.276-260.317j,-354.673-241.163j,-76.5223+536.312j,+2401-1.27833j,-1201.3-2079.14j,-1199.69+2079.99j,+3.63163e+006+1.55617e+006j
2013-07-29 18:51:00 PST,+614.939-256.741j,-363.967-249.192j,-72.9624+513.854j,+2401.01-1.26126j,-1201.31-2079.12j,-1199.74+2079.99j,+3.58849e+006+1.53777e+006j
2013-07-29 18:52:00 PST,+612.092-255.56j,-346.99-235.003j,-70.7938+495.506j,+2401.02-1.25542j,-1201.29-2079.16j,-1199.78+2079.99j,+3.49099e+006+1.49923e+006j
2013-07-29 18:53:00 PST,+594.768-248.667j,-345.989-234.812j,-71.5114+500.785j,+2401.04-1.21978j,-1201.29-2079.17j,-1199.77+2079.99j,+3.45964e+006+1.48571e+006j
2013-07-29 18:54:00 PST,+598.763-249.486j,-346.565-234.807j,-69.6086+485.238j,+2401.03-1.22825j,-1201.29-2079.16j,-1199.8+2079.99j,+3.43529e+006+1.47419e+006j
2013-07-29 18:55:00 PST,+588.632-246.389j,-352.88-239.525j,-71.2181+496.04j,+2401.04-1.2071j,-1201.3-2079.15j,-1199.78+2079.99j,+3.45276e+006+1.48383e+006j
2013-07-29 18:56:00 PST,+601.031-250.24j,-355.607-242.141j,-75.6817+526.704j,+2401.03-1.23296j,-1201.3-2079.14j,-1199.71+2079.99j,+3.56038e+006+1.52304e+006j
2013-07-29 18:57:00 PST,+611.002-256.202j,-352.205-238.155j,-76.4747+536.521j,+2401.02-1.25282j,-1201.29-2079.15j,-1199.69+2079.99j,+3.59331e+006+1.54516e+006j
2013-07-29 18:58:00 PST,+598.541-249.67j,-378.689-258.235j,-73.2211+524.588j,+2401.03-1.2277j,-1201.33-2079.09j,-1199.72+2079.99j,+3.60823e+006+1.55289e+006j
2013-07-29 18:59:00 PST,+601.554-251.054j,-373.281-254.012j,-73.8659+518.072j,+2401.03-1.23384j,-1201.32-2079.1j,-1199.73+2079.99j,+3.58741e+006+1.54089e+006j
2013-07-29 19:00:00 PST,+586.3-241.666j,-372.934-253.224j,-74.2257+528.815j,+2401.06-1.20355j,-1201.32-2079.1j,-1199.71+2079.99j,+3.5715e+006+1.53075e+006j
2013-07-29 19:01:00 PST,+582.017-239.976j,-355.35-238.803j,-70.2537+503.847j,+2401.06-1.19473j,-1201.29-2079.14j,-1199.76+2079.99j,+3.45341e+006+1.48582e+006j
2013-07-29 19:02:00 PST,+592.911-245.531j,-356.496-240.486j,-70.4961+507.097j,+2401.05-1.21674j,-1201.3-2079.14j,-1199.76+2079.99j,+3.4915e+006+1.50288e+006j
2013-07-29 19:03:00 PST,+610.804-253.362j,-350.097-235.44j,-71.5049+509.81j,+2401.02-1.25332j,-1201.29-2079.16j,-1199.75+2079.99j,+3.52314e+006+1.51555e+006j
2013-07-29 19:04:00 PST,+585.157-242.308j,-357.965-241.286j,-68.8416+493.512j,+2401.05-1.20083j,-1201.3-2079.14j,-1199.79+2079.99j,+3.44607e+006+1.48441e+006j
2013-07-29 19:05:00 PST,+576.419-239.627j,-347.985-232.47j,-66.2315+476.2j,+2401.06-1.18259j,-1201.28-2079.16j,-1199.82+2079.99j,+3.35563e+006+1.45253e+006j
2013-07-29 19:06:00 PST,+560.515-233.615j,-340.153-228.466j,-67.6395+486.067j,+2401.08-1.14977j,-1201.28-2079.18j,-1199.8+2079.99j,+3.32192e+006+1.43557e+006j
2013-07-29 19:07:00 PST,+552.809-229.363j,-340.628-228.965j,-67.7219+487.508j,+2401.09-1.1343j,-1201.28-2079.18j,-1199.8+2079.99j,+3.30812e+006+1.42732e+006j
2013-07-29 19:08:00 PST,+571.138-237.338j,-339.596-227.985j,-67.0463+482.157j,+2401.07-1.17179j,-1201.28-2079.18j,-1199.81+2079.99j,+3.33692e+006+1.44045e+006j
2013-07-29 19:09:00 PST,+566.555-234.508j,-346.682-232.636j,-66.5367+487.13j,+2401.08-1.16269j,-1201.28-2079.17j,-1199.8+2079.99j,+3.35382e+006+1.44982e+006j
2013-07-29 19:10:00 PST,+580.691-240j,-343.067-229.355j,-67.3734+489.155j,+2401.06-1.19182j,-1201.28-2079.17j,-1199.8+2079.99j,+3.38182e+006+1.46009e+006j
2013-07-29 19:11:00 PST,+576.523-237.537j,-355.376-238.644j,-66.0917+481.381j,+2401.07-1.18351j,-1201.29-2079.14j,-1199.81+2079.99j,+3.3882e+006+1.46196e+006j
2013-07-29 19:12:00 PST,+553.071-226.893j,-349.847-233.727j,-63.876+468.778j,+2401.1-1.13569j,-1201.29-2079.16j,-1199.84+2079.99j,+3.28615e+006+1.42038e+006j
2013-07-29 19:13:00 PST,+524.282-215.527j,-354.893-238.423j,-63.8433+482.11j,+2401.13-1.07642j,-1201.29-2079.15j,-1199.81+2079.98j,+3.26053e+006+1.41405e+006j
2013-07-29 19:14:00 PST,+516.382-213.127j,-349.757-234.609j,-63.4159+477.251j,+2401.14-1.05993j,-1201.29-2079.16j,-1199.82+2079.98j,+3.21684e+006+1.39728e+006j
2013-07-29 19:15:00 PST,+525.387-217.673j,-341.325-230.62j,-63.1824+469.26j,+2401.13-1.07814j,-1201.28-2079.18j,-1199.84+2079.98j,+3.20314e+006+1.38635e+006j
2013-07-29 19:16:00 PST,+546.228-227.037j,-338.965-228.837j,-64.0175+469.429j,+2401.1-1.12067j,-1201.28-2079.18j,-1199.84+2079.99j,+3.24801e+006+1.40448e+006j
2013-07-29 19:17:00 PST,+573.37-238.989j,-330.755-223.404j,-66.4704+495.71j,+2401.07-1.17613j,-1201.27-2079.2j,-1199.78+2079.98j,+3.34963e+006+1.44898e+006j
2013-07-29 19:18:00 PST,+577.688-241.792j,-328.639-221.626j,-66.88+493.81j,+2401.06-1.18466j,-1201.27-2079.21j,-1199.79+2079.98j,+3.3503e+006+1.45031e+006j
2013-07-29 19:19:00 PST,+557.343-232.661j,-338.564-230.043j,-67.7903+498.561j,+2401.09-1.14314j,-1201.28-2079.18j,-1199.78+2079.98j,+3.34184e+006+1.44275e+006j
2013-07-29 19:20:00 PST,+536.931-224.129j,-332.208-224.642j,-67.2839+494.625j,+2401.11-1.10128j,-1201.27-2079.2j,-1199.78+2079.98j,+3.26516e+006+1.41193e+006j
2013-07-29 19:21:00 PST,+526.041-219.153j,-327.123-220.52j,-63.9017+474.165j,+2401.12-1.07908j,-1201.26-2079.21j,-1199.83+2079.98j,+3.17772e+006+1.37691e+006j
2013-07-29 19:22:00 PST,+533.235-221.917j,-338.799-228.715j,-61.6314+455.946j,+2401.12-1.09392j,-1201.28-2079.18j,-1199.87+2079.99j,+3.18545e+006+1.38082e+006j
2013-07-29 19:23:00 PST,+549.73-230.214j,-335.036-224.158j,-59.1486+448.571j,+2401.09-1.12729j,-1201.27-2079.19j,-1199.89+2079.98j,+3.19274e+006+1.39468e+006j
2013-07-29 19:24:00 PST,+565.312-237.699j,-345.352-232.617j,-62.1782+460.71j,+2401.07-1.15892j,-1201.28-2079.17j,-1199.86+2079.98j,+3.28902e+006+1.43214e+006j
2013-07-29 19:25:00 PST,+556.983-235.101j,-346.581-231.822j,-62.5647+455.908j,+2401.08-1.14155j,-1201.28-2079.17j,-1199.87+2079.99j,+3.25932e+006+1.42287e+006j
2013-07-29 19:26:00 PST,+561.645-237.69j,-356.477-239.822j,-64.8363+467.71j,+2401.07-1.1509j,-1201.3-2079.14j,-1199.84+2079.99j,+3.32631e+006+1.44945e+006j
2013-07-29 19:27:00 PST,+569.738-242.623j,-344.185-230.259j,-67.2129+473.075j,+2401.06-1.16699j,-1201.28-2079.17j,-1199.83+2079.99j,+3.32511e+006+1.44871e+006j
2013-07-29 19:28:00 PST,+550.15-233.96j,-332.456-220.242j,-65.848+470.579j,+2401.08-1.12698j,-1201.26-2079.2j,-1199.84+2079.99j,+3.23632e+006+1.41547e+006j
2013-07-29 19:29:00 PST,+517.243-219.989j,-345.655-231.28j,-66.5481+479.226j,+2401.13-1.05956j,-1201.28-2079.17j,-1199.82+2079.99j,+3.21493e+006+1.40508e+006j
2013-07-29 19:30:00 PST,+503.179-214.632j,-325.746-216.011j,-64.6602+459.618j,+2401.14-1.03054j,-1201.25-2079.22j,-1199.86+2079.99j,+3.08245e+006+1.34964e+006j
2013-07-29 19:31:00 PST,+494.733-210.841j,-325.759-215.63j,-62.8456+452.279j,+2401.15-1.01331j,-1201.25-2079.22j,-1199.88+2079.99j,+3.04395e+006+1.33602e+006j
2013-07-29 19:32:00 PST,+493.589-210.304j,-321.62-212.675j,-65.5929+464.785j,+2401.15-1.01098j,-1201.25-2079.23j,-1199.85+2079.99j,+3.05939e+006+1.33896e+006j
2013-07-29 19:33:00 PST,+505.372-214.877j,-316.234-208.535j,-65.1711+459.24j,+2401.14-1.03526j,-1201.24-2079.24j,-1199.86+2079.99j,+3.06057e+006+1.33792e+006j
2013-07-29 19:34:00 PST,+508.377-216.014j,-319.396-210.835j,-63.007+445.181j,+2401.14-1.04146j,-1201.25-2079.23j,-1199.89+2079.99j,+3.04453e+006+1.3321e+006j
2013-07-29 19:35:00 PST,+482.782-204.83j,-323.671-214.277j,-66.5421+471.95j,+2401.17-0.989131j,-1201.25-2079.22j,-1199.83+2079.99j,+3.05528e+006+1.33479e+006j
2013-07-29 19:36:00 PST,+500.622-213.234j,-331.522-220.758j,-68.7555+476.036j,+2401.15-1.02541j,-1201.26-2079.2j,-1199.82+2079.99j,+3.13218e+006+1.36375e+006j
2013-07-29 19:37:00 PST,+495.852-210.534j,-327.23-217.39j,-67.0403+460.871j,+2401.15-1.01586j,-1201.26-2079.21j,-1199.86+2080j,+3.07497e+006+1.3378e+006j
2013-07-29 19:38:00 PST,+506.008-215.373j,-327.88-217.949j,-64.928+450.818j,+2401.14-1.03649j,-1201.26-2079.21j,-1199.88+2079.99j,+3.07785e+006+1.34241e+006j
2013-07-29 19:39:00 PST,+505.201-214.089j,-336.121-224.698j,-65.0402+460.424j,+2401.14-1.03515j,-1201.27-2079.19j,-1199.86+2079.99j,+3.11996e+006+1.35963e+006j
2013-07-29 19:40:00 PST,+519.022-220.548j,-329.268-219.661j,-63.097+443.751j,+2401.12-1.06327j,-1201.26-2079.21j,-1199.9+2079.99j,+3.09744e+006+1.35097e+006j
2013-07-29 19:41:00 PST,+501.995-213.239j,-342.938-228.912j,-61.2186+437.011j,+2401.15-1.02841j,-1201.28-2079.17j,-1199.91+2079.99j,+3.07593e+006+1.34659e+006j
2013-07-29 19:42:00 PST,+490.291-207.065j,-344.078-230.254j,-61.1726+437.633j,+2401.16-1.00483j,-1201.28-2079.17j,-1199.91+2079.99j,+3.05322e+006+1.33338e+006j
2013-07-29 19:43:00 PST,+503.027-213.237j,-332.01-219.998j,-60.0078+431.952j,+2401.15-1.03067j,-1201.26-2079.2j,-1199.92+2079.99j,+3.03477e+006+1.33103e+006j
2013-07-29 19:44:00 PST,+497.108-210.281j,-312.682-205.214j,-60.4215+437.233j,+2401.15-1.01869j,-1201.23-2079.25j,-1199.91+2079.99j,+2.97808e+006+1.30701e+006j
2013-07-29 19:45:00 PST,+506.614-213.661j,-315.565-208.981j,-62.3799+452.399j,+2401.14-1.03838j,-1201.24-2079.24j,-1199.88+2079.99j,+3.0461e+006+1.33067e+006j
2013-07-29 19:46:00 PST,+489.872-205.891j,-315.675-209.385j,-63.3265+454.742j,+2401.17-1.0043j,-1201.24-2079.24j,-1199.87+2079.99j,+3.01288e+006+1.31264e+006j
2013-07-29 19:47:00 PST,+497.269-208.053j,-313.272-208.361j,-60.8581+441.629j,+2401.16-1.01977j,-1201.24-2079.25j,-1199.9+2079.99j,+2.99539e+006+1.30347e+006j
2013-07-29 19:48:00 PST,+505.178-210.413j,-331.406-223.657j,-60.4495+436.408j,+2401.15-1.0363j,-1201.27-2079.2j,-1199.91+2079.99j,+3.05662e+006+1.32301e+006j
2013-07-29 19:49:00 PST,+486.184-202.599j,-324.71-217.906j,-59.0463+430.66j,+2401.17-0.997307j,-1201.26-2079.22j,-1199.93+2079.99j,+2.97737e+006+1.29331e+006j
2013-07-29 19:50:00 PST,+482.362-201.624j,-321.41-214.823j,-59.1928+431.957j,+2401.18-0.989264j,-1201.25-2079.23j,-1199.92+2079.99j,+2.96069e+006+1.28908e+006j
2013-07-29 19:51:00 PST,+484.474-201.538j,-319.928-211.56j,-58.4298+435.229j,+2401.18-0.993914j,-1201.25-2079.23j,-1199.92+2079.98j,+2.96308e+006+1.29522e+006j
2013-07-29 19:52:00 PST,+475.203-196.626j,-321.823-214.072j,-56.3908+436.541j,+2401.19-0.97524j,-1201.25-2079.23j,-1199.91+2079.98j,+2.9486e+006+1.29018e+006j
2013-07-29 19:53:00 PST,+471.891-196.598j,-316.28-209.636j,-57.2846+439.858j,+2401.19-0.968002j,-1201.24-2079.24j,-1199.91+2079.98j,+2.93274e+006+1.28605e+006j
2013-07-29 19:54:00 PST,+494.717-206.051j,-314.514-208.012j,-55.4783+426.114j,+2401.16-1.01484j,-1201.24-2079.24j,-1199.94+2079.98j,+2.9513e+006+1.29425e+006j
2013-07-29 19:55:00 PST,+505.883-211.021j,-318.642-211.293j,-54.4512+419.73j,+2401.15-1.03765j,-1201.25-2079.23j,-1199.95+2079.98j,+2.97538e+006+1.30528e+006j
2013-07-29 19:56:00 PST,+501.649-209.16j,-324.814-217.246j,-51.8291+410.486j,+2401.15-1.02899j,-1201.26-2079.22j,-1199.97+2079.98j,+2.96263e+006+1.30087e+006j
2013-07-29 19:57:00 PST,+493.749-204.944j,-324.734-216.088j,-50.282+401.366j,+2401.17-1.01309j,-1201.25-2079.22j,-1199.99+2079.98j,+2.92034e+006+1.28427e+006j
2013-07-29 19:58:00 PST,+493.436-206.728j,-323.438-216.927j,-52.6237+415.785j,+2401.16-1.01182j,-1201.26-2079.22j,-1199.96+2079.98j,+2.95257e+006+1.29727e+006j
2013-07-29 19:59:00 PST,+500.815-209.464j,-325.382-217.933j,-56.5766+434.878j,+2401.15-1.02707j,-1201.26-2079.22j,-1199.92+2079.98j,+3.01917e+006+1.32133e+006j
2013-07-29 20:00:00 PST,+504.359-209.453j,-324.323-216.549j,-56.7821+434.118j,+2401.15-1.03483j,-1201.26-2079.22j,-1199.92+2079.98j,+3.0222e+006+1.31942e+006j
2013-07-29 20:01:00 PST,+481.294-199.466j,-320.503-211.656j,-55.5506+429.233j,+2401.18-0.987634j,-1201.25-2079.23j,-1199.93+2079.98j,+2.94041e+006+1.29013e+006j
2013-07-29 20:02:00 PST,+469.342-194.713j,-307.744-201.317j,-58.3868+446.176j,+2401.2-0.963043j,-1201.23-2079.26j,-1199.89+2079.98j,+2.91353e+006+1.27906e+006j
2013-07-29 20:03:00 PST,+473.594-197.23j,-297.185-190.983j,-53.1807+407.532j,+2401.19-0.97152j,-1201.21-2079.29j,-1199.98+2079.98j,+2.80294e+006+1.24006e+006j
2013-07-29 20:04:00 PST,+465.212-192.668j,-300.56-193.065j,-48.2624+375.251j,+2401.2-0.954677j,-1201.21-2079.28j,-1200.05+2079.98j,+2.71816e+006+1.20516e+006j
2013-07-29 20:05:00 PST,+474.204-197.823j,-289.561-183.398j,-48.3507+374.752j,+2401.19-0.972662j,-1201.19-2079.31j,-1200.05+2079.98j,+2.70551e+006+1.20549e+006j
2013-07-29 20:06:00 PST,+473.032-198.149j,-288.872-182.764j,-50.0863+384.461j,+2401.19-0.969991j,-1201.19-2079.31j,-1200.03+2079.98j,+2.72282e+006+1.21364e+006j
2013-07-29 20:07:00 PST,+475.885-200.105j,-279.808-176.375j,-49.7857+379.471j,+2401.18-0.97559j,-1201.18-2079.33j,-1200.04+2079.98j,+2.69476e+006+1.20181e+006j
2013-07-29 20:08:00 PST,+448.241-187.912j,-285.239-180.995j,-48.287+378.464j,+2401.22-0.919106j,-1201.19-2079.32j,-1200.04+2079.98j,+2.64062e+006+1.18024e+006j
2013-07-29 20:09:00 PST,+449.887-187.6j,-295.619-188.686j,-45.1603+360.681j,+2401.22-0.922809j,-1201.2-2079.29j,-1200.08+2079.98j,+2.63229e+006+1.177e+006j
